iso_country,iata_code,gps_code,timezone
AF,MMZ,OAMN,Asia/Kabul
AF,MZR,OAMS,Asia/Kabul
AF,VCC,OANL,Africa/Douala
AF,URN,OAOG,Asia/Kabul
AF,LQN,OAQN,Asia/Kabul
AF,OAS,OASA,Asia/Kabul
AF,OAH,OASD,Asia/Kabul
AF,SGA,OASN,Asia/Kabul
AF,TII,OATN,Asia/Kabul
AF,TQN,OATQ,Asia/Kabul
AF,UND,OAUZ,Asia/Kabul
AF,OAZ,OAZI,Asia/Kabul
AF,ZAJ,OAZJ,Asia/Kabul
BH,BAH,OBBI,Asia/Bahrain
SA,AHB,OEAB,Asia/Riyadh
SA,HOF,OEAH,Asia/Riyadh
SA,ABT,OEBA,Asia/Riyadh
SA,BHH,OEBH,Asia/Riyadh
SA,DMM,OEDF,Asia/Riyadh
SA,DWD,OEDM,Asia/Riyadh
SA,DHA,OEDR,Asia/Riyadh
SA,GIZ,OEGN,Asia/Riyadh
SA,ELQ,OEGS,Asia/Riyadh
SA,URY,OEGT,Asia/Riyadh
SA,HAS,OEHL,Asia/Riyadh
SA,QJB,OEJB,Asia/Riyadh
SA,JED,OEJN,Asia/Riyadh
SA,KMC,OEKK,Asia/Riyadh
SA,KMX,OEKM,Asia/Riyadh
SA,MED,OEMA,Asia/Riyadh
SA,EAM,OENG,Asia/Riyadh
SA,NUM,OENN,Asia/Riyadh
SA,AQI,OEPA,Asia/Riyadh
SA,AKH,OEPS,Asia/Riyadh
SA,RAH,OERF,Asia/Riyadh
SA,RUH,OERK,Asia/Riyadh
SA,RAE,OERR,Asia/Riyadh
SA,XXN,OERY,Europe/Stockholm
SA,SHW,OESH,Asia/Riyadh
SA,AJF,OESK,Asia/Riyadh
SA,SLF,OESL,Asia/Riyadh
SA,TUU,OETB,Asia/Riyadh
SA,TIF,OETF,Asia/Riyadh
SA,TUI,OETR,Asia/Riyadh
SA,WAE,OEWD,Asia/Riyadh
SA,EJH,OEWJ,Asia/Riyadh
SA,YNB,OEYN,Asia/Riyadh
SA,ZUL,OEZL,Asia/Riyadh
PG,OGE,AYOG,Pacific/Port_Moresby
IR,IAQ,OI20,Asia/Tehran
IR,ABD,OIAA,Asia/Tehran
IR,DEF,OIAD,Asia/Tehran
IR,AKW,OIAG,Asia/Tehran
IR,GCH,OIAH,Asia/Tehran
IR,QMJ,OIAI,Asia/Tehran
IR,OMI,OIAJ,Asia/Tehran
IR,MRX,OIAM,Asia/Tehran
IR,AWZ,OIAW,Asia/Tehran
IR,AEU,OIBA,Asia/Tehran
IR,BUZ,OIBB,Asia/Tehran
IR,YEH,OIBI,Asia/Shanghai
IR,KNR,OIBJ,Asia/Tehran
IR,KIH,OIBK,Asia/Tehran
IR,BDH,OIBL,Asia/Tehran
IR,PGU,OIBP,Asia/Tehran
IR,KHK,OIBQ,Asia/Tehran
IR,SXI,OIBS,Asia/Tehran
IR,LVP,OIBV,Asia/Tehran
IR,KSH,OICC,Asia/Tehran
IR,IIL,OICI,Asia/Tehran
IR,KHD,OICK,Asia/Tehran
IR,SDG,OICS,Asia/Tehran
IR,IFH,OIFE,Asia/Tehran
IR,KKS,OIFK,Asia/Tehran
IR,IFN,OIFM,Asia/Tehran
IR,CQD,OIFS,Asia/Tehran
IR,RAS,OIGG,Asia/Tehran
IR,HDM,OIHH,Asia/Tehran
IR,AJK,OIHR,Asia/Tehran
IR,IKA,OIIE,Asia/Tehran
IR,THR,OIII,Asia/Tehran
IR,GZW,OIIK,Asia/Tehran
IR,PYK,OIIP,Asia/Tehran
IR,SNX,OIIS,Asia/Tehran
IR,BND,OIKB,Asia/Tehran
IR,JYR,OIKJ,Asia/Tehran
IR,KER,OIKK,Asia/Tehran
IR,BXR,OIKM,Asia/Tehran
IR,HDR,OIKP,Asia/Tehran
IR,RJN,OIKR,Asia/Tehran
IR,SYJ,OIKY,Asia/Tehran
IR,XBJ,OIMB,Asia/Tehran
IR,CKT,OIMC,Asia/Tehran
IR,RUD,OIMJ,Asia/Tehran
IR,MHD,OIMM,Asia/Tehran
IR,BJB,OIMN,Asia/Tehran
IR,AFZ,OIMS,Asia/Tehran
IR,TCX,OIMT,Asia/Tehran
IR,KLM,OINE,Asia/Tehran
IR,GBT,OING,Asia/Tehran
IR,BSM,OINJ,Asia/Tehran
IR,NSH,OINN,Asia/Tehran
IR,RZR,OINR,Asia/Tehran
IR,SRY,OINZ,Asia/Tehran
IR,FAZ,OISF,Asia/Tehran
IR,JAR,OISJ,Asia/Tehran
IR,LRR,OISL,Asia/Tehran
IR,LFM,OISR,Asia/Tehran
IR,SYZ,OISS,Asia/Tehran
IR,YES,OISY,Asia/Tehran
IR,KHY,OITK,Asia/Tehran
IR,ADU,OITL,Asia/Tehran
IR,ACP,OITM,Asia/Tehran
IR,PFQ,OITP,Asia/Tehran
IR,OMH,OITR,Asia/Tehran
IR,TBZ,OITT,Asia/Tehran
IR,IMQ,OITU,Asia/Tehran
IR,JWN,OITZ,Asia/Tehran
IR,AZD,OIYY,Asia/Tehran
IR,ACZ,OIZB,Asia/Tehran
IR,ZBR,OIZC,Asia/Tehran
IR,ZAH,OIZH,Asia/Tehran
IR,IHR,OIZI,Asia/Tehran
IR,JSK,OIZJ,Asia/Tehran
JO,AMM,OJAI,Asia/Amman
JO,ADJ,OJAM,Asia/Amman
JO,AQJ,OJAQ,Asia/Amman
PS,JRS,LLJR,Asia/Jerusalem
JO,OMF,OJMF,Asia/Amman
KW,XIJ,OKAJ,Asia/Kuwait
KW,KWI,OKBK,Asia/Kuwait
PG,OKV,AYOF,Pacific/Port_Moresby
LB,BEY,OLBA,Asia/Beirut
LB,KYE,OLKA,Asia/Beirut
PG,OLQ,AYOV,Pacific/Port_Moresby
OM,DQM,OODQ,Asia/Muscat
OM,MNH,OOMN,Asia/Colombo
AE,AUH,OMAA,Asia/Dubai
AE,AZI,OMAD,Asia/Dubai
AE,AAN,OMAL,Asia/Dubai
AE,DHF,OMAM,Asia/Dubai
AE,XSB,OMBY,Asia/Dubai
AE,DXB,OMDB,Asia/Dubai
AE,NHD,OMDM,Asia/Dubai
AE,DWC,OMDW,Asia/Dubai
AE,FJR,OMFJ,Asia/Dubai
AE,RKT,OMRK,Asia/Dubai
AE,SHJ,OMSJ,Asia/Dubai
PG,ONB,AYQQ,Pacific/Port_Moresby
OM,RMB,OOBR,Asia/Muscat
OM,FAU,OOFD,Asia/Muscat
OM,RNM,OOGB,Asia/Muscat
OM,JNJ,OOJA,Asia/Muscat
OM,KHS,OOKB,Asia/Muscat
OM,LKW,OOLK,Asia/Muscat
OM,MSH,OOMA,Asia/Muscat
OM,MCT,OOMS,Asia/Muscat
OM,OMM,OOMX,Asia/Muscat
OM,SLL,OOSA,Asia/Muscat
OM,OHS,OOSH,Asia/Muscat
OM,TTH,OOTH,Asia/Muscat
PK,DDU,OP17,Asia/Karachi
PK,BHW,OPBG,Asia/Karachi
PK,BNP,OPBN,Asia/Karachi
PK,WGB,OPBR,Asia/Karachi
PK,BHV,OPBW,Asia/Karachi
PK,CJL,OPCH,Asia/Karachi
PK,CHB,OPCL,Asia/Karachi
PK,DBA,OPDB,Asia/Karachi
PK,DDU,OPDD,Asia/Karachi
PK,DEA,OPDG,Asia/Karachi
PK,DSK,OPDI,Asia/Karachi
PK,LYP,OPFA,Asia/Karachi
PK,GWD,OPGD,Asia/Karachi
PK,GIL,OPGT,Asia/Karachi
PK,ISB,OPIS,Asia/Karachi
PK,JAG,OPJA,Asia/Karachi
PK,JIW,OPJI,Asia/Karachi
PK,KHI,OPKC,Asia/Karachi
PK,HDD,OPKD,Asia/Karachi
PK,KDD,OPKH,Asia/Karachi
PK,OHT,OPKT,Asia/Karachi
PK,LHE,OPLA,Asia/Karachi
PK,LRG,OPLL,Asia/Karachi
PK,XJM,OPMA,Asia/Karachi
PK,MFG,OPMF,Asia/Karachi
PK,MWD,OPMI,Asia/Karachi
PK,MJD,OPMJ,Asia/Karachi
PK,MPD,OPMP,Asia/Karachi
PK,ATG,OPMS,Asia/Karachi
PK,MUX,OPMT,Asia/Karachi
PK,WNS,OPNH,Asia/Karachi
PK,NHS,OPNK,Asia/Karachi
PK,ORW,OPOR,Asia/Karachi
PK,PAJ,OPPC,Asia/Karachi
PK,PJG,OPPG,Asia/Karachi
PK,PSI,OPPI,Asia/Karachi
PK,PEW,OPPS,Asia/Karachi
PK,UET,OPQT,Asia/Karachi
PK,RYK,OPRK,Asia/Karachi
PK,RAZ,OPRT,Asia/Karachi
PK,SBQ,OPSB,Asia/Karachi
PK,KDU,OPSD,Asia/Karachi
PK,SKZ,OPSK,Asia/Karachi
PK,SYW,OPSN,Asia/Karachi
PK,SGI,OPSR,Asia/Karachi
PK,SDT,OPSS,Asia/Karachi
PK,SKT,OPST,Asia/Karachi
PK,SUL,OPSU,Asia/Karachi
PK,SWN,OPSW,Asia/Karachi
PK,TLB,OPTA,Asia/Karachi
PK,BDN,OPTH,Asia/Karachi
PK,TFT,OPTT,Asia/Karachi
PK,TUK,OPTU,Asia/Karachi
PK,WAF,OPWN,Asia/Karachi
PK,PZH,OPZB,Asia/Karachi
IQ,IQA,ORAA,Asia/Baghdad
IQ,TQD,ORAT,Asia/Baghdad
IQ,BMN,ORBB,Asia/Baghdad
IQ,BGW,ORBI,Asia/Baghdad
IQ,OSM,ORBM,Asia/Baghdad
IQ,DHK,ORDD,Asia/Baghdad
IQ,EBL,ORER,Asia/Baghdad
IQ,KIK,ORKK,Asia/Baghdad
IQ,BSR,ORMM,Asia/Baghdad
IQ,NJF,ORNI,Asia/Baghdad
IQ,RQW,ORQW,Asia/Baghdad
IQ,ISU,ORSU,Asia/Baghdad
IQ,XNH,ORTL,Asia/Baghdad
SY,ALP,OSAP,Asia/Damascus
SY,DAM,OSDI,Asia/Damascus
SY,DEZ,OSDZ,Asia/Damascus
PG,OSE,AYOM,Pacific/Port_Moresby
PG,OSG,AYZS,Pacific/Port_Moresby
SY,KAC,OSKL,Asia/Damascus
SY,LTK,OSLK,Asia/Damascus
SY,PMS,OSPR,Asia/Damascus
QA,DIA,OTBD,Asia/Qatar
QA,XJD,OTBH,Asia/Qatar
QA,DOH,OTHH,Asia/Qatar
YE,ADE,OYAA,Asia/Aden
YE,EAB,OYAB,Asia/Aden
YE,AXK,OYAT,Asia/Aden
YE,BYD,OYBI,Asia/Aden
YE,BHN,OYBN,Asia/Aden
YE,BUK,OYBQ,Asia/Aden
YE,AAY,OYGD,Asia/Aden
YE,HOD,OYHD,Asia/Aden
YE,KAM,OYKM,Asia/Aden
YE,MYN,OYMB,Asia/Aden
YE,UKR,OYMS,Asia/Aden
YE,IHN,OYQN,Asia/Aden
YE,RIY,OYRN,Asia/Aden
YE,SYE,OYSH,Asia/Aden
YE,SAH,OYSN,Asia/Aden
YE,SCT,OYSQ,Asia/Aden
YE,GXF,OYSY,Asia/Aden
YE,TAI,OYTZ,Asia/Aden
US,AKB,PAAK,America/Adak
US,PML,PAAL,America/Anchorage
US,PTD,PAAP,America/Sitka
US,PAQ,PAAQ,America/Anchorage
US,ATU,PAAT,America/Adak
US,BTI,PABA,America/Anchorage
US,BET,PABE,America/Anchorage
US,BVU,PABG,America/Anchorage
US,BIG,PABI,America/Anchorage
US,BKC,PABL,America/Anchorage
US,BMX,PABM,America/Anchorage
US,BRW,PABR,America/Anchorage
US,BTT,PABT,America/Anchorage
US,CDB,PACD,America/Nome
US,CEM,PACE,America/Anchorage
US,CIK,PACI,America/Anchorage
US,CYF,PACK,America/Nome
US,SCM,PACM,America/Nome
US,IRC,PACR,America/Anchorage
US,CDV,PACV,America/Anchorage
US,CXF,PACX,America/Anchorage
US,CYT,PACY,America/Anchorage
US,CZF,PACZ,America/Nome
US,DRG,PADE,America/Nome
US,RDB,PADG,America/Nome
US,ADK,PADK,America/Adak
US,DLG,PADL,America/Anchorage
US,MLL,PADM,America/Nome
US,ADQ,PADQ,America/Anchorage
US,DUT,PADU,America/Nome
US,KKH,PADY,America/Nome
US,EDF,PAED,America/Anchorage
US,EEK,PAEE,America/Nome
US,EAA,PAEG,America/Anchorage
US,EHM,PAEH,America/Nome
US,EIL,PAEI,America/Anchorage
US,ELV,PAEL,America/Juneau
US,EMK,PAEM,America/Nome
US,ENA,PAEN,America/Anchorage
US,WWT,PAEW,America/Nome
US,FAI,PAFA,America/Anchorage
US,FBK,PAFB,America/Anchorage
US,ABL,PAFM,America/Anchorage
US,FRN,PAFR,America/Anchorage
US,NIB,PAFS,America/Anchorage
US,FWL,PAFW,America/Anchorage
US,GAL,PAGA,America/Anchorage
US,GBH,PAGB,America/Anchorage
US,KWK,PAGG,America/Nome
US,SHG,PAGH,America/Anchorage
US,GKN,PAGK,America/Anchorage
US,GLV,PAGL,America/Nome
US,GAM,PAGM,America/Nome
US,AGN,PAGN,America/Juneau
US,BGQ,PAGQ,America/Anchorage
US,GST,PAGS,America/Juneau
US,NME,PAGT,America/Nome
US,SGY,PAGY,America/Juneau
US,HCR,PAHC,America/Anchorage
US,HSL,PAHL,America/Anchorage
US,HNS,PAHN,America/Juneau
US,HOM,PAHO,America/Anchorage
US,HPB,PAHP,America/Nome
US,HUS,PAHU,America/Anchorage
US,SHX,PAHX,America/Anchorage
US,HYG,PAHY,America/Metlakatla
US,IGG,PAIG,America/Anchorage
US,EGX,PAII,America/Anchorage
US,IAN,PAIK,America/Anchorage
US,ILI,PAIL,America/Anchorage
US,UTO,PAIM,America/Anchorage
US,MCL,PAIN,America/Anchorage
US,WAA,PAIW,America/Nome
US,JNU,PAJN,America/Juneau
US,KGK,PAJZ,America/Anchorage
US,KDK,PAKD,America/Anchorage
US,KFP,PAKF,America/Nome
US,AKK,PAKH,America/Anchorage
US,KPN,PAKI,America/Nome
US,KKA,PAKK,America/Nome
US,LKK,PAKL,America/Anchorage
US,AKN,PAKN,America/Anchorage
US,IKO,PAKO,America/Adak
US,AKP,PAKP,America/Anchorage
US,KTN,PAKT,America/Sitka
US,UUK,PAKU,America/Anchorage
US,KAL,PAKV,America/Anchorage
US,KLW,PAKW,America/Juneau
US,KYK,PAKY,America/Anchorage
US,KLN,PALB,America/Anchorage
US,KLG,PALG,America/Anchorage
US,DQH,PALP,America/Anchorage
US,WCR,PALR,America/Anchorage
US,LUR,PALU,America/Nome
US,KMO,PAMB,America/Anchorage
US,MCG,PAMC,America/Anchorage
US,MDO,PAMD,America/Anchorage
US,LMA,PAMH,America/Anchorage
US,SMK,PAMK,America/Nome
US,MLY,PAML,America/Anchorage
US,MTM,PAMM,America/Metlakatla
US,MOU,PAMO,America/Nome
US,MRI,PAMR,America/Anchorage
US,MXY,PAMX,America/Anchorage
US,MYU,PAMY,America/Nome
US,WNA,PANA,America/Anchorage
US,ANC,PANC,America/Anchorage
US,ANI,PANI,America/Anchorage
US,ENN,PANN,America/Anchorage
US,NNL,PANO,America/Anchorage
US,FNR,PANR,America/Juneau
US,ANN,PANT,America/Metlakatla
US,NUL,PANU,America/Anchorage
US,ANV,PANV,America/Anchorage
US,KNW,PANW,America/Anchorage
US,OBU,PAOB,America/Anchorage
US,PCA,PAOC,America/Anchorage
US,HNH,PAOH,America/Juneau
US,OME,PAOM,America/Nome
US,OOK,PAOO,America/Nome
US,ORT,PAOR,America/Anchorage
US,OTZ,PAOT,America/Nome
US,NLG,PAOU,America/Anchorage
US,STG,PAPB,America/Adak
US,KPC,PAPC,America/Nome
US,KPV,PAPE,America/Anchorage
US,PSG,PAPG,America/Juneau
US,PTH,PAPH,America/Anchorage
US,PKA,PAPK,America/Anchorage
US,PTU,PAPM,America/Nome
US,PIP,PAPN,America/Anchorage
US,PHO,PAPO,America/Nome
US,PPC,PAPR,America/Anchorage
US,KWN,PAQH,America/Anchorage
US,NUI,PAQT,America/Anchorage
US,ARC,PARC,America/Anchorage
US,RSH,PARS,America/Anchorage
US,RBY,PARY,America/Anchorage
US,SVA,PASA,America/Nome
US,SCC,PASC,America/Anchorage
US,SDP,PASD,America/Anchorage
US,SHH,PASH,America/Nome
US,SIT,PASI,America/Sitka
US,WLK,PASK,America/Anchorage
US,SLQ,PASL,America/Anchorage
US,KSM,PASM,America/Nome
US,SNP,PASN,America/Adak
US,SOV,PASO,America/Anchorage
US,SMU,PASP,America/Anchorage
US,UMM,PAST,America/Anchorage
US,SVW,PASV,America/Anchorage
US,SKW,PASW,America/Anchorage
US,SXQ,PASX,America/Anchorage
US,SYA,PASY,America/Adak
US,TAL,PATA,America/Anchorage
US,TNC,PATC,America/Nome
US,TLA,PATE,America/Nome
US,TOG,PATG,America/Anchorage
US,TKA,PATK,America/Anchorage
US,TLJ,PATL,America/Anchorage
US,ATK,PATQ,America/Anchorage
US,AUK,PAUK,America/Nome
US,UMT,PAUM,America/Anchorage
US,UNK,PAUN,America/Anchorage
US,WOW,PAUO,America/Anchorage
US,KQA,PAUT,America/Anchorage
US,VAK,PAVA,America/Nome
US,KVC,PAVC,America/Nome
US,VDZ,PAVD,America/Anchorage
US,VEE,PAVE,America/Anchorage
US,KVL,PAVL,America/Nome
US,WBQ,PAWB,America/Anchorage
US,SWD,PAWD,America/Anchorage
US,WRG,PAWG,America/Sitka
US,AIN,PAWI,America/Anchorage
US,WMO,PAWM,America/Nome
US,WTK,PAWN,America/Nome
US,WWA,PAWS,America/Anchorage
US,YAK,PAYA,America/Yakutat
KI,CIS,PCIS,Pacific/Enderbury
MX,PCO,MMPL,America/Mazatlan
LA,PCQ,VLFL,Asia/Vientiane
PG,PDI,AYPD,Pacific/Port_Moresby
US,PEC,PEC,America/Juneau
US,AKI,PFAK,America/Anchorage
US,AET,PFAL,America/Anchorage
US,PFC,KPFC,America/Los_Angeles
US,NCN,PFCB,America/Anchorage
US,CLP,PFCL,America/Anchorage
US,ELI,PFEL,America/Nome
US,KUK,PFKA,America/Nome
US,KNK,PFKK,America/Anchorage
US,KOT,PFKO,America/Nome
US,KTS,PFKT,America/Nome
US,KYU,PFKU,America/Anchorage
US,KWT,PFKW,America/Anchorage
US,ORV,PFNO,America/Anchorage
US,SKK,PFSH,America/Anchorage
US,TKJ,PFTO,America/Anchorage
US,WSN,PFWS,America/Anchorage
US,FYU,PFYU,America/Anchorage
PG,EMI,AYEE,Pacific/Port_Moresby
PG,ERE,AYEV,Pacific/Port_Moresby
PG,GAR,AYGI,Pacific/Port_Moresby
PG,GOE,AYGL,Pacific/Port_Moresby
PG,BPD,AYBP,Pacific/Port_Moresby
PG,BPK,AYBQ,Pacific/Port_Moresby
PG,SGK,AYSK,Pacific/Port_Moresby
PG,KII,AYLI,Pacific/Port_Moresby
PG,AKG,AYGU,Pacific/Port_Moresby
PG,TAJ,AYTJ,Pacific/Port_Moresby
PG,AWB,AYAW,Pacific/Port_Moresby
PG,BAA,AYBL,Pacific/Port_Moresby
PG,CVB,AYCB,Pacific/Port_Moresby
PG,GMI,AYGT,Pacific/Port_Moresby
PG,GVI,AYGV,Pacific/Port_Moresby
PG,HYF,AYHF,Pacific/Port_Moresby
PG,IHU,AYIH,Pacific/Port_Moresby
PG,IIS,AYIA,Pacific/Bougainville
PG,JAQ,AYJB,Pacific/Port_Moresby
PG,KDR,AYKC,Pacific/Port_Moresby
PG,KKD,AYKO,Pacific/Port_Moresby
PG,KUY,AYKS,Pacific/Port_Moresby
PG,KWO,AYKW,Pacific/Port_Moresby
PG,LMI,AYLU,Pacific/Port_Moresby
PG,LMY,AYLM,Pacific/Port_Moresby
PG,OBX,AYOB,Pacific/Port_Moresby
PG,OPU,AYBM,Pacific/Port_Moresby
PG,SKC,AYSU,Pacific/Port_Moresby
PG,TFI,AYTU,Pacific/Port_Moresby
PG,TFM,AYTE,Pacific/Port_Moresby
PG,TLO,AYXO,Pacific/Port_Moresby
PG,UKU,AYNU,Pacific/Port_Moresby
PG,VMU,AYBA,Pacific/Port_Moresby
PG,WPM,AYXP,Pacific/Port_Moresby
US,PGM,PGM,America/Anchorage
MP,ROP,PGRO,Pacific/Saipan
MP,SPN,PGSN,Pacific/Saipan
GU,UAM,PGUA,Pacific/Guam
GU,GUM,PGUM,Pacific/Guam
MP,TIQ,PGWT,Pacific/Saipan
PH,CGY,RPMY,Asia/Manila
PH,LLC,RPLH,Asia/Manila
PH,ENI,RPEN,Asia/Manila
US,BKH,PHBK,Pacific/Honolulu
US,HDH,PHDH,Pacific/Honolulu
US,HHI,PHHI,Pacific/Honolulu
US,HNM,PHHN,Pacific/Honolulu
US,HIK,PHIK,Pacific/Honolulu
US,JHM,PHJH,Pacific/Honolulu
US,JRF,PHJR,Pacific/Honolulu
US,KOA,PHKO,Pacific/Honolulu
US,HKP,PHKP,Pacific/Honolulu
US,LIH,PHLI,Pacific/Honolulu
US,LUP,PHLU,Pacific/Honolulu
US,MKK,PHMK,Pacific/Honolulu
US,MUE,PHMU,Pacific/Honolulu
US,NGF,PHNG,Pacific/Honolulu
US,HNL,PHNL,Pacific/Honolulu
US,LNY,PHNY,Pacific/Honolulu
US,OGG,PHOG,Pacific/Honolulu
US,PAK,PHPA,Pacific/Honolulu
US,BSF,PHSF,Pacific/Honolulu
US,ITO,PHTO,Pacific/Honolulu
US,UPP,PHUP,Pacific/Honolulu
UM,JON,PJON,Pacific/Johnston
PK,KCF,OPKW,Asia/Karachi
PK,RZS,OPSW,Asia/Karachi
MH,ENT,PKMA,Pacific/Pohnpei
MH,MAJ,PKMJ,Pacific/Majuro
GY,KAI,SYKA,America/Guyana
MH,KWA,PKWA,Pacific/Kwajalein
KI,CXI,PLCH,Pacific/Kiritimati
PG,PLE,AYPB,Pacific/Port_Moresby
KI,TNV,PLFA,Pacific/Kiritimati
KI,TNQ,PLWN,Pacific/Kiritimati
UM,MDY,PMDY,Pacific/Midway
PG,PMP,AYPJ,Pacific/Port_Moresby
US,PIZ,PPIZ,America/Nome
PH,XSO,PRNO,Asia/Manila
FM,TKK,PTKK,Pacific/Chuuk
FM,PNI,PTPN,Pacific/Pohnpei
PW,ROR,PTRO,Pacific/Palau
FM,KSA,PTSA,Pacific/Kosrae
FM,YAP,PTYA,Pacific/Chuuk
UM,AWK,PWAK,Pacific/Wake
US,PWR,PWR,America/Sitka
PY,BFA,SGBN,America/Asuncion
PY,OLK,SGOL,America/Asuncion
PY,PCJ,SGLV,America/Asuncion
US,PYL,PYL,America/Anchorage
GL,QFX,BGIO,America/Godthab
PG,RAX,AYYO,Pacific/Port_Moresby
PG,RBP,AYRE,Pacific/Port_Moresby
TW,KNH,RCBS,Asia/Taipei
TW,LZN,RCFG,Asia/Taipei
TW,TTT,RCFN,Asia/Taipei
TW,GNI,RCGI,Asia/Taipei
TW,KHH,RCKH,Asia/Taipei
TW,CYI,RCKU,Asia/Taipei
TW,HCN,RCKW,Asia/Taipei
TW,TXG,RCLG,Asia/Taipei
TW,KYD,RCLY,Asia/Taipei
TW,RMQ,RCMQ,Asia/Taipei
TW,MFK,RCMT,Asia/Taipei
TW,TNN,RCNN,Asia/Taipei
TW,HSZ,RCPO,Asia/Taipei
TW,MZG,RCQC,Asia/Taipei
TW,PIF,RCSQ,Asia/Taipei
TW,TSA,RCSS,Asia/Taipei
TW,TPE,RCTP,Asia/Taipei
TW,WOT,RCWA,Asia/Taipei
TW,HUN,RCYU,Asia/Taipei
US,RDV,RDV,America/Anchorage
CN,RHT,ZBAR,Asia/Shanghai
NL,RCK,RINK,America/Chicago
JP,NRT,RJAA,Asia/Tokyo
JP,MMJ,RJAF,Asia/Tokyo
JP,IBR,RJAH,Asia/Tokyo
JP,MUS,RJAM,Asia/Tokyo
JP,IWO,RJAW,Asia/Tokyo
JP,KIX,RJBB,Asia/Tokyo
JP,SHM,RJBD,Asia/Tokyo
JP,UKB,RJBE,Asia/Tokyo
JP,HIW,RJBH,Asia/Tokyo
JP,TJH,RJBT,Asia/Tokyo
JP,OBO,RJCB,Asia/Tokyo
JP,CTS,RJCC,Asia/Tokyo
JP,HKD,RJCH,Asia/Tokyo
JP,KUH,RJCK,Asia/Tokyo
JP,MMB,RJCM,Asia/Tokyo
JP,SHB,RJCN,Asia/Tokyo
JP,OKD,RJCO,Asia/Tokyo
JP,RBJ,RJCR,Asia/Tokyo
JP,WKJ,RJCW,Asia/Tokyo
JP,AXJ,RJDA,Asia/Tokyo
JP,IKI,RJDB,Asia/Tokyo
JP,UBJ,RJDC,Asia/Tokyo
JP,TSJ,RJDT,Asia/Tokyo
JP,OMJ,RJDU,Asia/Tokyo
JP,MBE,RJEB,Asia/Tokyo
JP,AKJ,RJEC,Asia/Tokyo
JP,OIR,RJEO,Asia/Tokyo
JP,RIS,RJER,Asia/Tokyo
JP,KUM,RJFC,Asia/Tokyo
JP,FUJ,RJFE,Asia/Tokyo
JP,FUK,RJFF,Asia/Tokyo
JP,TNE,RJFG,Asia/Tokyo
JP,KOJ,RJFK,Asia/Tokyo
JP,KMI,RJFM,Asia/Tokyo
JP,OIT,RJFO,Asia/Tokyo
JP,KKJ,RJFR,Asia/Tokyo
JP,HSG,RJFS,Asia/Tokyo
JP,KMJ,RJFT,Asia/Tokyo
JP,NGS,RJFU,Asia/Tokyo
JP,NGO,RJGG,Asia/Tokyo
JP,ASJ,RJKA,Asia/Tokyo
JP,OKE,RJKB,Asia/Tokyo
JP,KKX,RJKI,Asia/Tokyo
JP,TKN,RJKN,Asia/Tokyo
JP,NKM,RJNA,Asia/Tokyo
JP,FKJ,RJNF,Asia/Tokyo
JP,QGU,RJNG,Asia/Tokyo
JP,KMQ,RJNK,Asia/Tokyo
JP,OKI,RJNO,Asia/Tokyo
JP,FSZ,RJNS,Asia/Tokyo
JP,TOY,RJNT,Asia/Tokyo
JP,NTQ,RJNW,Asia/Tokyo
JP,HIJ,RJOA,Asia/Tokyo
JP,OKJ,RJOB,Asia/Tokyo
JP,IZO,RJOC,Asia/Tokyo
JP,YGJ,RJOH,Asia/Tokyo
JP,IWK,RJOI,Asia/Tokyo
JP,KCZ,RJOK,Asia/Tokyo
JP,MYJ,RJOM,Asia/Tokyo
JP,ITM,RJOO,Asia/Tokyo
JP,TTJ,RJOR,Asia/Tokyo
JP,TKS,RJOS,Asia/Tokyo
JP,TAK,RJOT,Asia/Tokyo
JP,IWJ,RJOW,Asia/Tokyo
JP,AOJ,RJSA,Asia/Tokyo
JP,GAJ,RJSC,Asia/Tokyo
JP,SDS,RJSD,Asia/Tokyo
JP,FKS,RJSF,Asia/Tokyo
JP,HHE,RJSH,Asia/Tokyo
JP,HNA,RJSI,Asia/Tokyo
JP,AXT,RJSK,Asia/Tokyo
JP,MSJ,RJSM,Asia/Tokyo
JP,KIJ,RJSN,Asia/Tokyo
JP,ONJ,RJSR,Asia/Tokyo
JP,SDJ,RJSS,Asia/Tokyo
JP,SYO,RJSY,Asia/Tokyo
JP,NJA,RJTA,Asia/Tokyo
JP,HAC,RJTH,Asia/Tokyo
JP,OIM,RJTO,Asia/Tokyo
JP,MYE,RJTQ,Asia/Tokyo
JP,HND,RJTT,Asia/Tokyo
JP,OKO,RJTY,Asia/Tokyo
KR,MWX,RKJB,Asia/Seoul
KR,KWJ,RKJJ,Asia/Seoul
KR,KUV,RKJK,Asia/Seoul
KR,MPK,RKJM,Asia/Seoul
KR,CHN,RKJU,Asia/Seoul
KR,RSU,RKJY,Asia/Seoul
KR,QUN,RKNC,Asia/Seoul
KR,SHO,RKND,Africa/Mbabane
KR,KAG,RKNN,Asia/Seoul
KR,WJU,RKNW,Asia/Seoul
KR,YNY,RKNY,Asia/Seoul
KR,CJU,RKPC,Asia/Seoul
KR,JDG,RKPD,Asia/Seoul
KR,CHF,RKPE,Asia/Seoul
KR,PUS,RKPK,Asia/Seoul
KR,HIN,RKPS,Asia/Seoul
KR,USN,RKPU,Asia/Seoul
KR,QJP,RKRO,Asia/Seoul
KR,ICN,RKSI,Asia/Seoul
